"","imdbId","movieId","title","genres","tmdbId","adult","overview","popularity","poster_path"
"4385","tt0116260",61,"Eye for an Eye (1996)","Drama|Thriller",17182,"False","It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.","4.733526","http://image.tmdb.org/t/p/w185//y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg"
"4386","tt0116269",664,"Faithful (1996)","Comedy",47502,"False","A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.","1.296862","http://image.tmdb.org/t/p/w185//hGimJZmyw8SR27dxCoK6xIHiqKx.jpg"
"4387","tt0116275",635,"Family Thing, A (1996)","Comedy|Drama",41852,"False","Earl Pilcher Jr., runs an equipment rental outfit in Arkansas, lives with his wife and kids and parents, and rarely takes off his gimme cap. His mother dies, leaving a letter explaining he's not her natural son, but the son of a Black woman who died in childbirth; plus, he has a half brother Ray, in Chicago, she wants him to visit. Earl makes the trip, initially receiving a cold welcome from Ray and Ray's son, Virgil. His birth mother's sister, Aunt T., an aged and blind matriarch, takes Earl in tow and insists that the family open up to him.","6.207993","http://image.tmdb.org/t/p/w185//1FUTcckvJqdjAZkewfIYYj7fmOu.jpg"
"4388","tt0116277",782,"Fan, The (1996)","Drama|Thriller",9566,"False","When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.","12.202063","http://image.tmdb.org/t/p/w185//fdW8T9kkYlPyOGh0V5eodFr8SQq.jpg"
"4389","tt0116282",608,"Fargo (1996)","Comedy|Crime|Drama|Thriller",275,"False","Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!","12.61469","http://image.tmdb.org/t/p/w185//pyEkyYgtyjOX1R9EYyUcgbK1sTn.jpg"
"4390","tt0116287",662,"Fear (1996)","Thriller",10543,"False","A 16 year old girl takes up with a charming young man who quickly shows his colors when he beats a friend simply for walking with her and then goes totally ballistic after she tries to break up with him.","6.954926","http://image.tmdb.org/t/p/w185//reA4wlTY9qGwryVftscFT2q0ZLK.jpg"
"4391","tt0116289",697,"Feeling Minnesota (1996)","Drama|Romance",12656,"False","Sam Clayton's (Vincent D'Onofrio) marriage to ex-stripper Freddie (Cameron Diaz) comes about when she's strong-armed into the match by Red (Delroy Lindo), a club proprietor who once did her a favor. But Freddie falls in love with Jiaks (Keanu Reeves), Sam's brother, and the pair tries to escape the situation together. It isn't long before both Sam and Red catch up with them, resulting in threats against the two of them -- although tension also starts to build between Sam and Red.","10.298582","http://image.tmdb.org/t/p/w185//t7s9kxuSXnf3GwpK2dMzwv4Xcnn.jpg"
"4392","tt0116293",1312,"Female Perversions (1996)","Drama",41801,"False","An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.","2.273475","http://image.tmdb.org/t/p/w185//1BpcbWgw6sX1oTb4M0qgGUPljwg.jpg"
"4393","tt0116311",881,"First Kid (1996)","Children|Comedy",12559,"False","Some say that to be the leader of a country is one of the loneliest jobs in the world. But being the child of a world leader can be doubly so. Constantly surrounded by security officers, restricted in movements and having almost every waking moment carefully monitored makes normalcy an impossibility. No one knows this better than young Luke Davenport, the son of U.S. President Davenport. He vents his loneliness, frustration and feelings of isolation from family and friends by being a brat to his private Secret Service agent. When the agent snaps from the strain in front of the First Lady, a new agent is assigned to Luke. He turns out to be the enormous Sam Simms, a bit of a rogue who managed to rise through the ranks by sheer determination rather than strict adherence to Secret-Service protocol. At first, Luke tries all his old tricks upon Sam. But instead of getting angry, Sam seems to actually understand.","6.510437","http://image.tmdb.org/t/p/w185//h0rYlopeP1mKiQVxAzsB3QmU5w6.jpg"
"4394","tt0116313",830,"First Wives Club, The (1996)","Comedy",2925,"False","After years of helping their hubbies climb the ladder of success, three mid-life Manhattanites have been dumped for a newer, curvier model. But the trio is determined to turn their pain into gain. They come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet!","10.177303","http://image.tmdb.org/t/p/w185//k4gb8CcRgvYM0XB0SBEiWzBhe3f.jpg"
"4395","tt0116320",809,"Fled (1996)","Action|Adventure",18550,"False","During a routine prison work detail, convict Piper is chained to Dodge, a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman who may be willing to help them.","3.906949","http://image.tmdb.org/t/p/w185//fUIRCdLlfrEPIGzlmdRaQhxoNi5.jpg"
"4396","tt0116322",711,"Flipper (1996)","Adventure|Children",36355,"False","Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.","4.557006","http://image.tmdb.org/t/p/w185//eq1JsckI4W8m0ozFglRLPkoopkZ.jpg"
"4397","tt0116324",125,"Flirting With Disaster (1996)","Comedy",2074,"False","Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).","5.579088","http://image.tmdb.org/t/p/w185//pxxYa68L05ZR4vMwc6yB8KqXslo.jpg"
"4398","tt0116329",986,"Fly Away Home (1996)","Adventure|Children",11076,"False","Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest is torn down. The eggs hatch and Amy becomes ""Mama Goose"". When Winter comes, Amy, and her dad must find a way to lead the birds South...","5.511155","http://image.tmdb.org/t/p/w185//azFDIXe7TgEgte7gHL8PkvXW0GC.jpg"
"4399","tt0116344",4350,"Forgotten Silver (1996)","Comedy|Documentary",32458,"False","An epic documentary chronicling the extraordinary, unbelievable life of pioneer Kiwi filmmaker Colin McKenzie. Or is it?","8.535898","http://image.tmdb.org/t/p/w185//yaVk7iuoJXQAuO0AhIoCwBdtD7E.jpg"
"4400","tt0116353",835,"Foxfire (1996)","Drama",18555,"False","The story of five teenage girls who form an unlikely bond after beating up a teacher who has sexually harassed them. They build a solid friendship but their wild ways begin to get out of control.","3.186891","http://image.tmdb.org/t/p/w185//3LR8l22YXY8DuBKnF79HO59V5iX.jpg"
"4401","tt0116361",1034,"Freeway (1996)","Comedy|Crime|Drama|Thriller",11229,"False","Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.","7.088533","http://image.tmdb.org/t/p/w185//4MWOlH15xAAfAImKc44lD8b3dIf.jpg"
"4402","tt0116365",799,"Frighteners, The (1996)","Comedy|Horror|Thriller",10779,"False","Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his ""special"" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent.","12.09096","http://image.tmdb.org/t/p/w185//cS3QPtMsE1jsEWUww5WsPE275Jb.jpg"
"4403","tt0116367",70,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller",755,"False","Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.","15.339153","http://image.tmdb.org/t/p/w185//ce0d4kM5KxT4x1Oq8JkSuNYevri.jpg"
"4404","tt0116378",1114,"Funeral, The (1996)","Crime|Drama",21612,"False","The story concerns the funeral of one of three brothers in a family of gangsters that lived in New York in 1930s. Details of the past of the brothers and their families are shown through a series of flashbacks, climaxing in a shocking ending.","2.772039","http://image.tmdb.org/t/p/w185//lL7LUWGCcUxCcT1OPN05cipHbbR.jpg"
"4405","tt0116384",1575,"Gabbeh (1996)","Drama",43771,"False","An elderly couple go about their routine of cleaning their gabbeh (a intricately-designed rug), while bickering gently with each other. Magically, a young woman appears, helping the two clean the rug. This young woman belongs to the clan whose history is depicted in the design of the gabbeh, and the rug recounts the story of the courtship of the young woman by a stranger from the clan.","1.052071","http://image.tmdb.org/t/p/w185//ierN63KDyfhgflZBXXvSqEcX3Sv.jpg"
"4406","tt0116404",1054,"Get on the Bus (1996)","Drama",49471,"False","Get On the Bus follows several Black men on a cross country bus trip to the Million Man March. On the bus are an eclectic set of characters including a laid off aircraft worker, a former Gang Banger, a Hollywood actor, a cop who is of mixed racial background, and a White bus driver, all make the trek discussing issues surrounding the march, manhood, religion, politics, and race.","5.230661","http://image.tmdb.org/t/p/w185//khxusCDdO5JKZ2MBE1xKA52Y5Rq.jpg"
"4407","tt0116409",1049,"Ghost and the Darkness, The (1996)","Action|Adventure",10586,"False","Sir Robert Beaumont is behind schedule on a railroad in Africa. Enlisting noted engineer John Henry Patterson to right the ship, Beaumont expects results. Everything seems great until the crew discovers the mutilated corpse of the project's foreman, seemingly killed by a lion. After several more attacks, Patterson calls in famed hunter Charles Remington, who has finally met his match in the bloodthirsty lions.","10.789928","http://image.tmdb.org/t/p/w185//yxSwciZCU5dUUNVtSgDoEMrxGyy.jpg"
"4408","tt0116410",1401,"Ghosts of Mississippi (1996)","Drama",31908,"False","Ghosts of Mississippi is a drama covering the final trial of the assassin, Bryon De La Beckwith, of the 60s civil rights leader Medgar Evers. It begins with the murder and the events surrounding the two initial trials which both ended in a hung jury. The movie then covers District Attorney, Bobby DeLaughters transformation and alliance with Myrlie Evers, wife of Medgar Evers, of the, as he becomes more involved with bringing Beckwith to trial for the third time 30 years later. Some of the characters are played by the actual participants in this story.","15.50082","http://image.tmdb.org/t/p/w185//eG4VUHBAfukZ5uc7MLxa6xBWg0e.jpg"
